"Citation: Abatzoglou, J., R. Barbero, and N. Nauslar, 2013: Diagnosing Santa Ana winds in Southern California with synoptic-scale analysis. Wea. Forecasting. doi:10.1175/WAF-D-13-00002.1"
"Santa Ana Wind Days, 1948-2010"
Day Month Year
"11	12	1980"
"12	12	1980"
"15	12	1980"
"16	12	1980"
"23	12	1980"
"29	12	1980"
"30	12	1980"
"6	1	1981"
"21	2	1981"
"17	3	1981"
"9	5	1981"
"14	6	1981"
"15	6	1981"
"18	10	1981"
"31	10	1981"
"19	11	1981"
"16	12	1981"
"17	12	1981"
"23	12	1981"
"7	1	1982"
"8	1	1982"
"9	1	1982"
"13	1	1982"
"15	1	1982"
"23	1	1982"
"24	1	1982"
"30	1	1982"
"1	2	1982"
"2	2	1982"
"5	2	1982"
"6	2	1982"
"18	2	1982"
"5	3	1982"
"19	4	1982"
"20	4	1982"
"21	4	1982"
"8	10	1982"
"9	10	1982"
"10	10	1982"
"19	10	1982"
"2	11	1982"
"3	11	1982"
"14	11	1982"
"26	11	1982"
"5	12	1982"
"24	12	1982"
"25	12	1982"
"26	12	1982"
"28	12	1982"
"30	12	1982"
"31	12	1982"
"1	1	1983"
"2	1	1983"
"7	1	1983"
"8	1	1983"
"9	1	1983"
"10	1	1983"
"11	1	1983"
"12	1	1983"
"14	1	1983"
"31	1	1983"
"1	2	1983"
"20	2	1983"
"6	4	1983"
"20	9	1983"
"11	10	1983"
"25	10	1983"
"26	10	1983"
"27	11	1983"
"5	12	1983"
"1	1	1984"
"2	1	1984"
"3	1	1984"
"4	1	1984"
"5	1	1984"
"6	1	1984"
"9	1	1984"
"12	1	1984"
"18	1	1984"
"20	1	1984"
"26	1	1984"
"27	1	1984"
"28	1	1984"
"29	1	1984"
"30	1	1984"
"3	2	1984"
"4	2	1984"
"5	2	1984"
"7	2	1984"
"19	2	1984"
"20	2	1984"
"23	2	1984"
"26	2	1984"
"27	2	1984"
"4	3	1984"
"5	3	1984"
"18	3	1984"
"19	3	1984"
"22	3	1984"
"14	4	1984"
"7	5	1984"
"15	10	1984"
"16	10	1984"
"18	10	1984"
"23	10	1984"
"25	10	1984"
"13	12	1984"
"14	12	1984"
"22	12	1984"
"24	12	1984"
"1	1	1985"
"2	1	1985"
"3	1	1985"
"4	1	1985"
"12	1	1985"
"13	1	1985"
"14	1	1985"
"16	1	1985"
"17	1	1985"
"31	1	1985"
"10	2	1985"
"14	2	1985"
"22	3	1985"
"26	4	1985"
"14	10	1985"
"15	10	1985"
"1	11	1985"
"19	11	1985"
"12	12	1985"
"16	12	1985"
"17	12	1985"
"18	12	1985"
"19	12	1985"
"20	12	1985"
"23	12	1985"
"24	12	1985"
"25	12	1985"
"7	1	1986"
"12	1	1986"
"25	1	1986"
"26	1	1986"
"9	2	1986"
"27	4	1986"
"1	11	1986"
"3	11	1986"
"11	11	1986"
"22	11	1986"
"23	11	1986"
"24	11	1986"
"26	11	1986"
"30	11	1986"
"1	12	1986"
"10	12	1986"
"21	12	1986"
"24	12	1986"
"25	12	1986"
"28	12	1986"
"8	1	1987"
"9	1	1987"
"10	1	1987"
"11	1	1987"
"12	1	1987"
"14	1	1987"
"16	1	1987"
"17	1	1987"
"18	1	1987"
"20	1	1987"
"21	1	1987"
"4	2	1987"
"5	2	1987"
"6	2	1987"
"7	2	1987"
"19	2	1987"
"20	2	1987"
"20	4	1987"
"21	4	1987"
"3	5	1987"
"5	5	1987"
"29	9	1987"
"15	11	1987"
"26	11	1987"
"11	12	1987"
"12	12	1987"
"13	12	1987"
"14	12	1987"
"24	12	1987"
"25	12	1987"
"31	12	1987"
"1	1	1988"
"12	1	1988"
"19	1	1988"
"20	1	1988"
"22	1	1988"
"24	1	1988"
"25	1	1988"
"26	1	1988"
"4	2	1988"
"5	2	1988"
"6	2	1988"
"9	2	1988"
"10	2	1988"
"11	2	1988"
"14	2	1988"
"17	2	1988"
"19	2	1988"
"24	3	1988"
"25	3	1988"
"26	3	1988"
"28	3	1988"
"31	3	1988"
"9	4	1988"
"10	4	1988"
"9	10	1988"
"19	11	1988"
"27	11	1988"
"29	11	1988"
"30	11	1988"
"1	12	1988"
"6	12	1988"
"7	12	1988"
"8	12	1988"
"9	12	1988"
"29	12	1988"
"11	1	1989"
"12	1	1989"
"15	1	1989"
"16	1	1989"
"17	1	1989"
"18	1	1989"
"19	1	1989"
"20	1	1989"
"25	1	1989"
"26	1	1989"
"28	1	1989"
"29	1	1989"
"5	2	1989"
"6	2	1989"
"7	2	1989"
"20	3	1989"
"4	4	1989"
"5	4	1989"
"21	6	1989"
"29	10	1989"
"30	10	1989"
"1	11	1989"
"2	11	1989"
"15	11	1989"
"18	11	1989"
"22	11	1989"
"27	11	1989"
"28	11	1989"
"29	11	1989"
"30	11	1989"
"1	12	1989"
"2	12	1989"
"3	12	1989"
"7	12	1989"
"11	12	1989"
"12	12	1989"
"14	12	1989"
"22	12	1989"
"24	12	1989"
"25	12	1989"
"26	12	1989"
"30	12	1989"
"3	1	1990"
"4	1	1990"
"6	1	1990"
"21	1	1990"
"24	1	1990"
